frame	complex	receptor	ligand	dG
337	-22695.438638800002	-5867.57646592	-16758.786477119997	-69.07569576000606
338	-22631.489019120003	-5864.940209279999	-16699.8725476	-66.67626224000196
339	-22758.8111108	-5863.55392512	-16820.876819999998	-74.38036568000462
340	-22708.58323872	-5856.1124376	-16797.27639232	-55.1944087999982
341	-22714.17588424	-5855.42832224	-16795.6541988	-63.09336320000148
342	-22688.54865864	-5848.00807472	-16775.51056312	-65.03002080000078
343	-22644.56854992	-5848.07754168	-16733.774171920002	-62.71683631999986
344	-22702.00652504	-5855.75903992	-16785.97259488	-60.274890240001696
345	-22688.181922800002	-5855.43961064	-16774.0229356	-58.719376559998636
346	-22728.42316264	-5873.39469552	-16806.3479376	-48.680529519999254
347	-22739.6719548	-5884.7905456	-16798.1371268	-56.744282399999065
348	-22676.706844880002	-5867.2892289599995	-16742.49254584	-66.92507008000393
349	-22742.93401952	-5867.9445412800005	-16812.86347336	-62.12600487999589
350	-22722.573563200003	-5866.94783392	-16790.24509976	-65.38062952000473
351	-22770.88167848	-5885.87920568	-16826.36364768	-58.63882512000055
352	-22676.61308096	-5862.3853664	-16757.18906464	-57.03864992000308
353	-22740.10836472	-5863.4763689599995	-16820.952524720004	-55.679471039995406
354	-22712.3606696	-5886.19543904	-16782.25446	-43.910770559999946
355	-22718.61828784	-5886.787626879999	-16771.283041360002	-60.54761959999814
356	-22670.578971120005	-5869.68446368	-16743.678038	-57.21646944000531
357	-22811.152417520003	-5898.11172856	-16843.228338079996	-69.8123508800054
358	-22697.622644	-5881.77034912	-16758.36826656	-57.4840283199992
359	-22749.661914	-5860.41379832	-16834.931201519998	-54.31691416000103
360	-22646.49541664	-5843.422604320001	-16737.60191688	-65.47089543999755
361	-22689.93292824	-5894.037921040001	-16735.300772399998	-60.594234800002596
362	-22709.647775519996	-5862.44558264	-16782.38272352	-64.8194693599944
363	-22732.7984392	-5853.18555392	-16814.44265304	-65.17023223999786
364	-22722.782102319998	-5855.030858800001	-16812.81310544	-54.93813807999686
