frame	complex	receptor	ligand	dG
329	-22657.521707360003	-5895.19817856	-16709.08477928	-53.238749520001875
330	-22749.522809039998	-5886.139080320001	-16798.32398936	-65.05973935999646
331	-22700.02150944	-5902.182969920001	-16737.48491792	-60.35362160000295
332	-22723.09186168	-5880.7133769600005	-16771.18729992	-71.19118480000179
333	-22628.948200799998	-5867.07601584	-16706.35453328	-55.51765167999838
334	-22673.97665176	-5857.6573844	-16743.62555168	-72.6937156799977
335	-22615.302930560003	-5882.09952584	-16671.270024	-61.93338072000188
336	-22698.65981664	-5890.634882079999	-16740.63770144	-67.38723312000366
337	-22721.7315708	-5915.34411368	-16740.29099488	-66.0964622399988
338	-22674.80988168	-5862.98993144	-16758.01108624	-53.80886400000236
339	-22703.224996480003	-5847.26049816	-16792.32216864	-63.64232968000579
340	-22738.441015439996	-5897.542435359999	-16777.402427279998	-63.49615279999853
341	-22802.996954879996	-5880.64506568	-16872.62050432	-49.73138487999677
342	-22787.59062184	-5882.938552	-16849.30507432	-55.346995520001656
343	-22734.06589976	-5904.634641039999	-16772.68945616	-56.741802560001815
344	-22653.45009744	-5852.886927360001	-16730.34607608	-70.21709399999963
345	-22650.359237200002	-5861.30589184	-16722.93731072	-66.11603463999927
346	-22651.029041679994	-5862.8137252	-16734.496479280002	-53.718837199994596
347	-22749.16002584	-5877.54768744	-16813.10814712	-58.50419127999703
348	-22723.233100399997	-5883.381593440001	-16773.184978480003	-66.66652847999285
349	-22726.557532480005	-5881.24884688	-16794.94638192	-50.362303680005425
350	-22646.18742304	-5882.75420816	-16708.87927544	-54.55393944000025
351	-22788.08572872	-5892.5063332	-16843.90627432	-51.67312120000133
352	-22675.0374804	-5865.9673092	-16747.58593528	-61.484235919997445
353	-22664.26623152	-5870.19548992	-16736.89792512	-57.17281648000062
354	-22674.60378336	-5907.87675304	-16719.264704960002	-47.46232535999661
355	-22675.4077036	-5856.0426188	-16764.2237416	-55.141343200004485
356	-22703.631963360003	-5897.1416030400005	-16757.821983759997	-48.668376560006436
357	-22770.822259999997	-5876.887741920001	-16849.810736159998	-44.1237819199996
358	-22671.4044924	-5844.36039584	-16782.298664960002	-44.745431599996664
359	-22654.23666608	-5868.264869600001	-16739.0302356	-46.94156088000091
360	-22618.60554176	-5880.5363191199995	-16681.19127232	-56.87795031999849
361	-22661.8838744	-5855.29112952	-16740.61435728	-65.97838760000013
362	-22720.28981056	-5893.5364864	-16765.09289136	-61.6604327999994
363	-22672.009940480002	-5862.962007519999	-16751.1554948	-57.89243816000089
364	-22738.618743199997	-5855.52569752	-16823.95196328	-59.141082399997686
365	-22631.824820079997	-5854.070915439999	-16726.45747504	-51.2964295999991
366	-22759.438142320003	-5913.160644400001	-16787.6242808	-58.65321712000514
367	-22762.09376064	-5837.57613096	-16873.96179424	-50.55583543999819
368	-22700.9095916	-5845.4327384	-16801.49633752	-53.98051568000301
369	-22681.95868176	-5823.252639280001	-16804.29299768	-54.413044799999625
370	-22581.783934319996	-5825.80720296	-16716.176771119997	-39.799960239997745
371	-22721.67522016	-5891.69820648	-16773.436203999998	-56.540809680001985
372	-22723.92392104	-5864.82802832	-16802.453916000002	-56.64197671999864
373	-22702.103014639997	-5849.854233600001	-16801.04111936	-51.20766167999682
374	-22738.702600079996	-5866.256624719999	-16813.12655632	-59.31941903999541
375	-22670.43115872	-5859.7291716	-16752.364913119996	-58.33707400000276
376	-22675.213653680003	-5879.63094592	-16741.026067119998	-54.55664064000666
377	-22722.16827696	-5895.264872720001	-16770.707343839997	-56.19606040000508
378	-22756.248922799998	-5872.236463759999	-16832.06527976	-51.94717927999591
379	-22770.489309200002	-5880.2619549599995	-16835.27187424	-54.95548000000417
380	-22683.68694392	-5893.55353656	-16730.035278479998	-60.09812888000306
381	-22760.47044208	-5839.50185896	-16859.243099599997	-61.72548352000376
382	-22735.70640504	-5857.597280959999	-16825.67529536	-52.43382872000075
383	-22728.37655272	-5873.383971040001	-16794.48798072	-60.50460096000097
384	-22652.543039279997	-5901.0958032	-16694.256821600004	-57.190414479995525
