time	total_energy	polar_energy
1217	-0.4632302423999996	4.06235
1218	-0.38817757599999947	4.130588
1219	-0.30531540240000044	4.788854
1220	-0.6364055215999999	3.740254
1221	-0.31058643439999967	3.562802
1222	-0.44922636799999965	3.886972
1223	-0.6548234752000002	5.518598
1224	-0.8404632815999997	4.199598
1225	-0.5898842823999998	5.563076
1226	-0.2980069871999998	4.289232
1227	-0.15624199999999977	4.043864
1228	-0.6909254792000001	3.994388
1229	-0.1863270535999999	3.546964
1230	-0.2057155992000002	3.117132
1231	-0.5717120064	3.531874
1232	-0.5192662383999995	3.083588
1233	-0.23949491039999998	2.567724
1234	-0.17994090080000025	3.67134
1235	-0.1421530607999997	3.296304
1236	-0.21913308559999994	4.329828
1237	-0.2691471776000003	3.999402
1238	-0.22344646799999962	4.96163
1239	-1.4342540807999993	6.147698
1240	-0.3568247359999999	3.507066
1241	-0.3052359952000005	3.850244
1242	-0.1472039999999999	3.307362
1243	-0.4020714927999998	3.139768
1244	-0.8017015904000002	6.322484
1245	-0.5094039895999998	3.453136
1246	-0.32750065999999994	2.530646
1247	-0.3194705823999996	3.355834
1248	-0.42492045919999955	3.55162
1249	-0.23721125519999986	3.78235
1250	-1.1104075272000005	5.39638
1251	-0.18851503440000017	3.772442
1252	-0.6626844384000001	6.181442
1253	-0.2740827216000003	2.593006
1254	-0.3945374031999999	3.45262
1255	-0.42122557040000047	2.812254
1256	-0.31695407600000014	2.960314
1257	-0.17753686640000005	2.720118
1258	-0.21689105360000027	2.263724
1259	-0.6032169824000002	3.321676
1260	-0.26471350720000003	3.17115
1261	-0.7861564232000008	4.047496
1262	-0.23874122479999998	0.904092
1263	-0.14532599999999984	3.95857
1264	-0.5886071935999997	5.408608
1265	-0.16418199999999983	3.739478
1266	-1.7250171663999991	4.474084
1267	-0.8665975151999998	5.216408
1268	-0.42930578720000045	2.52289
1269	-0.3269126431999999	4.077898
1270	-0.36564799919999946	2.53006
1271	-0.20760322079999993	0.54625
1272	-0.19834262879999992	3.251038
1273	-0.6072111240000002	3.928212
1274	-0.4606407271999995	4.150716
1275	-0.16821199999999958	4.052596
1276	-0.15997199999999978	2.677596
1277	-0.8503110200000001	4.734272
1278	-0.30064143920000014	1.542468
1279	-0.6078555984000006	4.2848
1280	-0.5171296240000001	3.636958
1281	-0.42322349920000013	1.460376
1282	-0.20352000000000015	2.74104
1283	-0.38634567759999994	5.365808
1284	-0.3708994887999998	2.988068
1285	-0.2467560167999999	3.092654
1286	-0.3825708608000003	2.248534
1287	-0.7349963423999996	5.0662
1288	-1.4386869144000003	4.776272
1289	-0.7872737488000001	2.369308
1290	-0.6861649719999997	4.103084
