time	total_energy	polar_energy
978	-18.893622767999993	76.946116
979	-12.715899884799995	82.975426
980	-6.713870074400003	77.022178
981	-8.102787470399996	78.948474
982	-8.857994805599986	76.445492
983	-11.426583420800007	79.941436
984	-9.995517375200006	77.197148
985	-10.85334186319999	78.848938
986	-11.4102282936	89.901712
987	-13.365199701600002	85.752304
988	-12.015499768000009	84.397046
989	-15.8326139296	84.8076
990	-9.395042766399982	79.406608
991	-12.812442185599993	85.066106
992	-12.410619394400001	76.389198
993	-11.982485530399995	81.97933
994	-10.529908111199994	80.39105
995	-10.456040992799995	83.482104
996	-12.218444833600001	83.058564
997	-14.483208662400006	84.025612
998	-16.509711480799993	90.529152
999	-12.965512320799997	85.76466
1000	-13.885990055199997	83.06077
1001	-15.141470356800005	95.401574
1002	-13.754795708800003	81.53197
1003	-13.298415646400002	86.955756
1004	-13.893255348799999	89.008622
1005	-15.1121392896	83.36156
1006	-14.035012020000014	81.836728
1007	-8.260813938400005	76.573816
1008	-12.951253428000001	80.201016
1009	-9.637199991199996	77.249362
1010	-13.836068348800016	88.384216
1011	-12.947015871199998	88.44928
1012	-14.9610099312	85.550592
1013	-8.3172939608	78.506648
1014	-14.397452588800002	89.603538
1015	-14.515340979199992	84.47271
1016	-6.348698224000003	74.49506
1017	-17.108428088000004	92.59334
1018	-13.799081860000001	84.186708
1019	-11.889771752799989	84.840546
1020	-11.877488245599992	82.528918
1021	-12.719633167200007	82.672652
1022	-13.158169188800002	82.753874
1023	-13.893490771999994	89.902878
1024	-12.543979202400006	80.074998
1025	-12.5810860032	82.837576
1026	-11.975483453600003	86.931358
1027	-10.555848707200003	81.007842
1028	-15.331258203999997	84.054168
1029	-14.368383821599997	83.928136
1030	-14.189837424000004	82.735094
1031	-14.295772670400005	87.855622
1032	-13.364815439999997	87.89964
1033	-13.444137607200002	86.911254
1034	-14.620049767200008	85.66436
1035	-12.848484991199994	85.20711
1036	-13.637801778399991	88.366386
1037	-13.712627534399994	84.347874
1038	-13.149844992000006	87.94401
1039	-7.32294124960001	78.162354
1040	-14.535388059199999	83.12426
1041	-11.248505461599997	84.406854
1042	-15.176661995200007	83.387684
1043	-11.489292499200008	78.26249
1044	-14.364976114400005	87.851864
1045	-13.718380583199998	85.098888
1046	-12.084617317600003	83.351206
1047	-13.580161799199992	88.749896
