time	total_energy	polar_energy
1215	-25.67434508960001	73.65534
1216	-26.927563267200007	71.891666
1217	-21.655969044800006	73.442212
1218	-25.485708874400007	75.251656
1219	-24.036827333599994	73.983084
1220	-22.797321181600005	76.071738
1221	-25.60062134640001	75.233756
1222	-26.73432361120001	73.702418
1223	-22.08955960960001	75.107936
1224	-25.051643275200004	72.963636
1225	-24.18883457040001	74.778454
1226	-23.9001281576	72.925776
1227	-28.407517419199998	70.551062
1228	-26.9621277464	69.59949
1229	-24.587032564000005	76.172248
1230	-27.543888281599994	72.289776
1231	-22.5674850472	70.164288
1232	-21.700801349599992	73.755892
1233	-23.11837494640001	79.442022
1234	-18.445919567199994	74.481532
1235	-25.5543417008	72.2853
1236	-25.4275907056	73.187538
1237	-29.160981891199995	69.478182
1238	-23.02174178720001	70.168962
1239	-20.094125562399995	72.249216
1240	-21.64810710239999	75.78136
1241	-24.703481364800012	71.993552
1242	-22.5049990392	77.052426
1243	-26.584501968800005	70.103968
1244	-23.357924508800004	76.184104
1245	-23.23034924239999	72.88782
1246	-22.516162689599994	73.795708
1247	-20.0514723952	76.948932
1248	-22.65874035759999	78.57393
1249	-20.791810377600005	69.762728
1250	-19.125451888800008	75.903742
1251	-25.374590677599997	73.223844
1252	-22.940991191999995	75.657202
1253	-17.147083572799993	73.588066
1254	-16.024001338400005	74.951236
1255	-24.507728412800006	74.711306
1256	-21.1199080392	76.108456
1257	-22.7633800144	74.392636
1258	-21.75752948960001	74.410494
1259	-23.30377023439999	76.258408
1260	-22.390754240000007	75.33164
1261	-28.389132208799992	73.284788
1262	-22.245610406400008	75.214198
1263	-21.55275214000001	72.23883
1264	-27.85696955519999	70.466964
1265	-19.496807812	75.312138
1266	-22.610917914399995	74.308282
1267	-21.6121692536	73.467792
1268	-23.565815901599994	75.346872
1269	-23.719500045600007	73.750858
1270	-23.03803598800001	73.318186
1271	-21.0812901984	73.820138
1272	-26.28294047919999	74.832434
1273	-25.946032043200013	72.67074
1274	-19.837544662400006	71.831778
1275	-23.354569181599988	75.876536
1276	-25.291892132800008	76.324384
1277	-25.241586436800006	72.330446
1278	-21.9805275216	74.549134
1279	-20.807818960000013	76.262228
1280	-25.34343181999999	75.700342
1281	-23.40984756399999	72.729456
1282	-28.518663710400006	71.913098
1283	-21.304538696	76.505582
1284	-19.577834274399997	74.882706
1285	-20.288335013599998	76.949044
1286	-25.635071122400003	75.077532
1287	-20.4256802296	71.29058
1288	-23.718158736000003	76.369976
1289	-20.876693568800004	74.15312
1290	-22.83896628239999	74.47239
1291	-24.00394916559999	74.39409
1292	-22.896528556800003	75.3657
1293	-23.928592569600006	73.970366
1294	-23.710248443999994	74.56621
1295	-27.89713067999999	70.376212
1296	-24.937781048	77.452824
1297	-23.258996417600006	72.46002
1298	-21.130798076800005	76.602092
1299	-20.8316612096	75.037956
1300	-25.358855635999998	70.45828
1301	-22.820321256	71.499354
1302	-23.629517132800018	76.860284
1303	-27.063010188799996	71.675362
1304	-26.340742165600002	73.220552
1305	-27.247654147999988	70.428908
1306	-21.289507204800003	70.870534
1307	-23.234976847199988	70.1744
1308	-22.847550316000003	73.067768
1309	-27.099988555999992	68.723464
1310	-25.38522517359999	73.988656
1311	-26.28131085039999	66.704446
1312	-22.726924465599993	70.657396
1313	-29.849435920799994	72.327136
1314	-23.686941658399995	72.335286
1315	-25.23967565999999	72.35738
1316	-22.99262835039999	75.461336
1317	-25.190496368800005	75.994842
1318	-24.925203537599995	75.402098
1319	-27.321358123200007	72.453452
1320	-27.9264477152	70.478186
1321	-27.59182243680001	66.67586
1322	-25.7779945272	74.646668
1323	-25.05531378720001	73.504092
1324	-24.549417900799988	70.17521
1325	-26.695438056	73.156658
1326	-26.76636008399999	72.724624
1327	-28.8510452528	71.01655
1328	-25.6539495312	70.591916
1329	-23.71489059919999	75.218618
1330	-23.96968202319999	75.437426
1331	-28.066329490400012	70.554312
1332	-18.980265014399997	74.29517
1333	-24.130937182399993	71.40621
1334	-22.8640511536	70.346484
1335	-21.22496432239999	74.295972
1336	-24.9114312664	70.696956
1337	-18.200125492799987	75.394152
1338	-24.70546887199999	71.707114
1339	-11.954164712800006	79.22869
1340	-16.444928224799995	75.57451
1341	-20.09780476399998	78.670122
1342	-19.934675719999994	77.148728
1343	-13.850903644799999	82.103386
1344	-14.517899895999996	82.763808
1345	-15.010055302400005	83.542064
1346	-14.637823525599988	82.328984
1347	-15.195149135199994	80.95437
1348	-15.397830886399998	81.658658
1349	-14.521717652	83.791276
1350	-15.363692731200004	79.608696
1351	-10.474004600000004	76.378332
1352	-11.150129524800004	79.560328
1353	-12.175655148000004	79.385834
1354	-13.275083140800003	82.367792
1355	-14.683424435200017	83.746226
1356	-11.879891251199995	81.958188
1357	-13.658377178399995	78.14591
1358	-13.999109417600007	80.734432
