,complex,receptor,ligand,delta
267,-23899.091885200003,-6985.979256879999,-16875.6233916,-37.489236720004556
268,-24013.400897120006,-7068.08633216,-16907.5006172,-37.81394776000525
269,-23962.319146880003,-7039.25468048,-16880.393718,-42.670748400003504
270,-23953.73466304,-7030.64321016,-16881.94739744,-41.14405543999965
271,-23952.050687439998,-6994.35557232,-16915.895566400002,-41.79954871999507
272,-23889.227136319998,-6993.36994888,-16849.666583600003,-46.190603839993855
273,-23932.344172799996,-7022.117108959999,-16870.43215528,-39.794908559997566
274,-23889.59646648,-6995.33282216,-16854.43380048,-39.82984383999792
275,-23857.14990632,-6986.17410064,-16820.88135448,-50.09445119999873
276,-23895.4428528,-7025.3326124800005,-16828.219256800003,-41.89098351999564
277,-23944.11143592,-7021.014836079999,-16874.285204080003,-48.81139575999987
278,-23841.21947552,-6998.808418080001,-16794.26779832,-48.14325911999913
279,-23958.350535520003,-6991.19012112,-16920.716237200002,-46.4441771999991
280,-23928.904935439998,-6986.56346344,-16901.73643688,-40.60503511999559
281,-23905.899077039998,-6990.23866704,-16878.51031328,-37.15009671999724
282,-23944.538926320005,-7007.407440800001,-16893.525749279997,-43.60573624000608
283,-23920.88764184,-7021.62982576,-16856.35120584,-42.90661023999928
284,-23932.93378976,-7031.16017584,-16860.6955148,-41.07809912000084
285,-23838.6414824,-6994.6486230400005,-16798.89316608,-45.099693279997155
286,-23836.691656799998,-6971.458182,-16821.03817112,-44.19530368000051
287,-23889.0210268,-7026.966458559999,-16824.28130776,-37.77326048000032
288,-23886.290339040002,-7005.6646623199995,-16841.77295968,-38.85271704000115
289,-23865.352491839996,-7024.523956,-16810.0558532,-30.772682639995764
290,-23886.55409208,-6994.900696399999,-16855.894462639997,-35.758933040004194
291,-23962.320331119998,-7035.71712632,-16886.4053432,-40.19786159999785
292,-23938.134277520003,-7034.76290856,-16866.34070272,-37.030666240003484
293,-23981.759706,-7025.519949359999,-16904.303337280002,-51.93641936000131
294,-23839.521325759997,-6990.027642000001,-16806.09239696,-43.40128679999543
295,-23938.531738399997,-7004.469998800001,-16896.73235336,-37.32938623999871
296,-23876.22199296,-7001.486116,-16833.660410880002,-41.07546607999757
297,-23888.96094672,-6968.924290080001,-16875.314595440002,-44.72206119999464
298,-23884.6256544,-6989.941009999999,-16850.357550480003,-44.327093919997424
299,-23919.20128976,-7011.94114552,-16870.00324056,-37.256903680001415
300,-23893.069289280003,-7040.61207728,-16812.112330639997,-40.344881360008
301,-23911.71775672,-7026.10257152,-16841.109430880002,-44.50575431999823
302,-23971.410246720003,-7072.633516320001,-16866.68157232,-32.09515807999924
303,-23928.45472432,-7054.2165824,-16835.50824456,-38.729897360000905
304,-23920.762000799998,-7011.21074632,-16874.86885264,-34.6824018399966
305,-23985.066026480003,-7020.870403280001,-16922.52500216,-41.6706210400007
306,-23924.24241928,-7039.853227680001,-16839.50591424,-44.88327736000065
307,-23922.512548720002,-6996.09564392,-16884.515388159998,-41.90151664000223
308,-23866.9289504,-7000.62936056,-16837.346412,-28.953177840001445
309,-23941.361750640004,-6996.53611976,-16906.5058756,-38.319755280004756
310,-23916.294745360003,-7068.094194560001,-16817.434695519998,-30.765855280002143
