,complex,receptor,ligand,delta
300,-23731.89681456,-6808.374874959999,-16876.38604368,-47.13589592000426
301,-23779.65524696,-6830.491134239999,-16915.03394096,-34.13017175999994
302,-23616.90968672,-6806.327530959999,-16768.80647888,-41.77567687999908
303,-23655.51021088,-6804.61850536,-16824.05887552,-26.832829999999376
304,-23631.0933004,-6817.3495003200005,-16783.851314159998,-29.89248592000149
305,-23725.136258240003,-6827.72780824,-16853.97289504,-43.43555496000408
306,-23641.191595039996,-6799.83153776,-16798.657712959997,-42.70234431999779
307,-23713.05426312,-6822.99337184,-16851.345818399997,-38.7150728800043
308,-23671.065186000003,-6837.8459392,-16785.792709119996,-47.42653768000673
309,-23727.274549119997,-6862.0070491999995,-16824.19515192,-41.072347999994236
310,-23652.517485279997,-6844.71103944,-16788.00324944,-19.803196399996523
311,-23676.73099016,-6846.18324288,-16799.022286,-31.525461279998126
312,-23634.086721279997,-6814.907918960001,-16769.129062879998,-50.04973943999721
313,-23672.400676,-6866.93620456,-16755.111354160003,-50.353117279999424
314,-23659.737135119998,-6786.5754191999995,-16830.50680824,-42.65490768000018
315,-23714.26791544,-6833.12000128,-16832.73697656,-48.41093759999785
316,-23736.047357199997,-6874.58663,-16811.560728,-49.899999199995364
317,-23762.90588136,-6836.20638168,-16878.044397039997,-48.65510264000113
318,-23686.949586079998,-6815.2503784,-16813.94766312,-57.751544559996546
319,-23680.679781519997,-6824.972005120001,-16790.6869056,-65.02087079999546
320,-23682.94960872,-6807.78750976,-16823.72547312,-51.43662583999685
321,-23664.037234400002,-6804.449806239999,-16822.58273912,-37.00468904000445
322,-23696.454155760002,-6823.003173040001,-16840.13293808,-33.31804464000015
323,-23739.04577856,-6810.40185456,-16881.08406344,-47.559860559998924
324,-23669.38433008,-6809.289170079999,-16817.80625408,-42.288905920002435
325,-23690.64939048,-6821.700509760001,-16836.80943016,-32.139450560000114
326,-23717.381819119997,-6841.4250984,-16835.532025840002,-40.42469487999551
327,-23721.18151664,-6866.48307912,-16813.75787744,-40.94056008000189
328,-23688.845456400002,-6846.453326,-16801.04557072,-41.34655968000152
329,-23796.559882480004,-6878.9736052,-16878.75396584,-38.83231144000456
330,-23762.57580536,-6826.851524239999,-16899.7056916,-36.018589520001115
331,-23711.042657119997,-6839.45094352,-16827.967769760002,-43.62394383999708
332,-23692.995415679998,-6804.60015536,-16845.85373168,-42.54152863999843
333,-23734.180138240004,-6819.19243256,-16868.32576832,-46.66193736000423
334,-23685.99459896,-6829.78172576,-16811.85172424,-44.36114895999708
335,-23660.465189679995,-6796.95317056,-16812.99566208,-50.51635703999273
336,-23772.19877192,-6834.91636312,-16891.8906312,-45.39177760000166
337,-23720.79243856,-6832.65442544,-16852.81261016,-35.325402960002975
338,-23721.12413408,-6827.729918879999,-16857.554632,-35.83958320000238
339,-23657.599057039995,-6826.437586399999,-16790.93457992,-40.226890719997755
340,-23744.68352512,-6818.08756032,-16875.551270160002,-51.04469463999703
341,-23726.7108788,-6799.989837599999,-16872.41432976,-54.30671144000371
342,-23659.4101528,-6813.5177277600005,-16802.20135968,-43.6910653599989
343,-23691.187061840003,-6803.19911984,-16842.00493624,-45.983005760004744
344,-23739.0696568,-6823.77980832,-16869.20100072,-46.088847759998316
345,-23635.81291552,-6831.059575200001,-16769.00517616,-35.74816415999885
346,-23719.01872408,-6799.065728959999,-16867.36045512,-52.59254000000146
347,-23771.132133839998,-6832.03396768,-16891.63751888,-47.46064727999692
348,-23645.653721439998,-6810.7447199200005,-16795.64421664,-39.26478487999702
349,-23794.98942384,-6867.53406872,-16885.63515336,-41.82020176000151
350,-23655.70919864,-6864.716399679999,-16764.30276168,-26.690037280004617
351,-23683.86051824,-6853.81442632,-16799.41939936,-30.626692559999356
352,-23726.20160488,-6853.190984560001,-16828.356669200002,-44.65395111999533
353,-23600.286362400002,-6814.777159359999,-16742.585288880004,-42.923914159997366
354,-23707.702363279997,-6825.827206000001,-16844.5563352,-37.31882207999661
355,-23648.545404320004,-6790.907715519999,-16813.91672152,-43.720967280005425
356,-23733.788200320003,-6837.01983992,-16848.29660216,-48.47175824000078
357,-23745.389470719998,-6817.66924032,-16879.83624832,-47.88398207999853
